combo,mrpc,boolq,rte,cola,cb,scitail,cr,rotten_tomatoes,multirc,copa,piqa
mnli+qnli+qqp+record+anli_r1+hellaswag,0.3161764705882353,0.46788990825688076,0.8158844765342961,0.576222435282838,0.5,0.5907808090310442,0.8430851063829787,0.8311444652908068,0.6410891089108911,0.51,0.36126224156692055
mnli+qnli+qqp+record+anli_r1+imdb,0.3161764705882353,0.38960244648318043,0.8194945848375451,0.6001917545541706,0.5,0.6556914393226717,0.8803191489361702,0.8658536585365854,0.643976897689769,0.44,0.25571273122959737
mnli+qnli+qqp+record+anli_r1+paws,0.3161764705882353,0.4941896024464832,0.8050541516245487,0.5589645254074784,0.5357142857142857,0.680620884289746,0.8351063829787234,0.8095684803001876,0.6561468646864687,0.23,0.06365614798694233
mnli+qnli+qqp+record+anli_r1+winogrande,0.3161764705882353,0.4657492354740061,0.8194945848375451,0.5541706615532119,0.5,0.6053621825023519,0.851063829787234,0.8255159474671669,0.6396452145214522,0.43,0.20021762785636563
mnli+qnli+qqp+record+hellaswag+winogrande,0.3161764705882353,0.4828746177370031,0.7328519855595668,0.5407478427612655,0.42857142857142855,0.5841956726246472,0.8723404255319149,0.8367729831144465,0.6336633663366337,0.64,0.4134929270946681
mnli+qnli+qqp+record+imdb+hellaswag,0.3161764705882353,0.41773700305810396,0.7075812274368231,0.6126558005752637,0.42857142857142855,0.5978363123236125,0.901595744680851,0.8771106941838649,0.6371699669966997,0.62,0.45266594124047876
mnli+qnli+qqp+record+imdb+winogrande,0.3161764705882353,0.41773700305810396,0.7256317689530686,0.585810162991371,0.44642857142857145,0.6110065851364064,0.8962765957446809,0.8724202626641651,0.6406765676567657,0.54,0.31229597388465724
mnli+qnli+qqp+record+paws+hellaswag,0.3161764705882353,0.5067278287461774,0.703971119133574,0.4343240651965484,0.4107142857142857,0.5827845719661335,0.8696808510638298,0.8470919324577861,0.6695544554455446,0.4,0.17736670293797607
mnli+qnli+qqp+record+paws+imdb,0.3161764705882353,0.4819571865443425,0.6895306859205776,0.5934803451581975,0.4107142857142857,0.6782690498588899,0.8909574468085106,0.874296435272045,0.6478960396039604,0.33,0.11969532100108814
mnli+qnli+qqp+record+paws+winogrande,0.3161764705882353,0.4975535168195719,0.7148014440433214,0.4534995206136146,0.4107142857142857,0.5917215428033866,0.8776595744680851,0.8405253283302064,0.6639851485148515,0.37,0.06855277475516866
mnli+qnli+qqp+record+snli+anli_r1,0.3161764705882353,0.37522935779816513,0.5631768953068592,0.576222435282838,0.7678571428571429,0.7173095014111006,0.8085106382978723,0.7795497185741088,0.6602722772277227,0.09,0.09684439608269858
mnli+qnli+qqp+record+snli+hellaswag,0.3161764705882353,0.42171253822629967,0.5848375451263538,0.5752636625119847,0.8035714285714286,0.6345249294449671,0.7952127659574468,0.7579737335834896,0.6654290429042904,0.16,0.24211099020674645
mnli+qnli+qqp+record+snli+imdb,0.3161764705882353,0.29204892966360857,0.5992779783393501,0.6069031639501438,0.8214285714285714,0.7140169332079022,0.8430851063829787,0.8377110694183865,0.648102310231023,0.17,0.1969532100108814
mnli+qnli+qqp+record+snli+paws,0.3161764705882353,0.4804281345565749,0.6245487364620939,0.5474592521572388,0.7678571428571429,0.7276575729068674,0.8164893617021277,0.7166979362101313,0.6794554455445545,0.07,0.046245919477693145
mnli+qnli+qqp+record+snli+winogrande,0.3161764705882353,0.42660550458715596,0.6064981949458483,0.5417066155321189,0.7857142857142857,0.6533396048918156,0.7925531914893617,0.7598499061913696,0.6584158415841584,0.15,0.1458106637649619
mnli+qnli+qqp+snli+anli_r1+hellaswag,0.3161764705882353,0.3354740061162079,0.5667870036101083,0.5877277085330777,0.7857142857142857,0.7389463781749764,0.8058510638297872,0.7898686679174484,0.6600660066006601,0.07,0.18008705114254625
mnli+qnli+qqp+snli+anli_r1+imdb,0.3161764705882353,0.18837920489296636,0.5740072202166066,0.5944391179290508,0.8035714285714286,0.7831608654750706,0.848404255319149,0.8386491557223265,0.6216996699669967,0.05,0.1235038084874864
mnli+qnli+qqp+snli+anli_r1+paws,0.3161764705882353,0.4743119266055046,0.5776173285198556,0.5474592521572388,0.7857142857142857,0.79068673565381,0.8271276595744681,0.797373358348968,0.6617161716171617,0.03,0.04733405875952122
mnli+qnli+qqp+snli+anli_r1+winogrande,0.3161764705882353,0.3406727828746177,0.5776173285198556,0.5560882070949185,0.8035714285714286,0.7525870178739417,0.7819148936170213,0.7617260787992496,0.6575907590759076,0.05,0.11153427638737759
mnli+qnli+qqp+snli+hellaswag+winogrande,0.3161764705882353,0.38593272171253823,0.6209386281588448,0.5675934803451582,0.8035714285714286,0.6900282220131703,0.7898936170212766,0.7589118198874296,0.6602722772277227,0.11,0.2687704026115343
mnli+qnli+qqp+snli+imdb+hellaswag,0.3161764705882353,0.24281345565749235,0.6173285198555957,0.6011505273250239,0.7857142857142857,0.7502351834430856,0.8404255319148937,0.8311444652908068,0.6237623762376238,0.12,0.2878128400435256
mnli+qnli+qqp+snli+imdb+winogrande,0.3161764705882353,0.23700305810397554,0.6173285198555957,0.5771812080536913,0.8035714285714286,0.7554092191909689,0.8457446808510638,0.8377110694183865,0.6320132013201321,0.1,0.2312295973884657
mnli+qnli+qqp+snli+paws+hellaswag,0.3161764705882353,0.4874617737003058,0.6209386281588448,0.5637583892617449,0.8035714285714286,0.746472248353716,0.8164893617021277,0.724202626641651,0.6773927392739274,0.05,0.16866158868335146
mnli+qnli+qqp+snli+paws+imdb,0.3161764705882353,0.45718654434250766,0.6353790613718412,0.5848513902205177,0.7857142857142857,0.793038570084666,0.8563829787234043,0.8377110694183865,0.6557343234323433,0.05,0.13003264417845484
mnli+qnli+qqp+snli+paws+winogrande,0.3161764705882353,0.4746177370030581,0.6389891696750902,0.5234899328859061,0.8035714285714286,0.7657572906867357,0.8138297872340425,0.7279549718574109,0.6695544554455446,0.04,0.088139281828074
mnli+qnli+qqp+sst2+anli_r1+hellaswag,0.3161764705882353,0.37003058103975534,0.8122743682310469,0.5953978906999041,0.5,0.7107243650047037,0.8803191489361702,0.8771106941838649,0.6382013201320133,0.47,0.45321001088139284
mnli+qnli+qqp+sst2+anli_r1+imdb,0.3161764705882353,0.23761467889908258,0.8122743682310469,0.613614573346117,0.44642857142857145,0.7793979303857008,0.9042553191489362,0.8921200750469043,0.6076732673267327,0.44,0.4020674646354733
mnli+qnli+qqp+sst2+anli_r1+paws,0.3161764705882353,0.4801223241590214,0.8050541516245487,0.5925215723873442,0.48214285714285715,0.7732831608654751,0.8803191489361702,0.874296435272045,0.6485148514851485,0.23,0.1926006528835691
mnli+qnli+qqp+sst2+anli_r1+winogrande,0.3161764705882353,0.36299694189602444,0.8267148014440433,0.5656759348034516,0.5178571428571429,0.7267168391345249,0.8962765957446809,0.874296435272045,0.6417079207920792,0.43,0.37595212187159954
mnli+qnli+qqp+sst2+hellaswag+winogrande,0.3161764705882353,0.40091743119266054,0.740072202166065,0.573346116970278,0.4107142857142857,0.6613358419567262,0.8829787234042553,0.8808630393996247,0.634075907590759,0.59,0.5114254624591947
mnli+qnli+qqp+sst2+imdb+hellaswag,0.3161764705882353,0.28409785932721715,0.7003610108303249,0.6155321188878236,0.35714285714285715,0.7238946378174976,0.9148936170212766,0.9080675422138836,0.602516501650165,0.59,0.5184983677910773
mnli+qnli+qqp+sst2+imdb+winogrande,0.3161764705882353,0.28440366972477066,0.7184115523465704,0.6059443911792906,0.39285714285714285,0.7220131702728128,0.9122340425531915,0.9015009380863039,0.6107673267326733,0.55,0.4510337323177367
mnli+qnli+qqp+sst2+paws+hellaswag,0.3161764705882353,0.4935779816513762,0.703971119133574,0.5781399808245445,0.39285714285714285,0.7271872060206962,0.8856382978723404,0.8789868667917449,0.6489273927392739,0.42,0.35310119695321
mnli+qnli+qqp+sst2+paws+imdb,0.3161764705882353,0.463302752293578,0.6678700361010831,0.5896452540747843,0.39285714285714285,0.7681091251175918,0.9042553191489362,0.9033771106941839,0.6417079207920792,0.38,0.2992383025027203
mnli+qnli+qqp+sst2+paws+winogrande,0.3161764705882353,0.4840978593272171,0.7184115523465704,0.5599232981783318,0.375,0.7417685794920038,0.8909574468085106,0.875234521575985,0.6505775577557755,0.37,0.24374319912948858
mnli+qnli+qqp+sst2+record+anli_r1,0.3161764705882353,0.3966360856269113,0.8194945848375451,0.5963566634707574,0.4642857142857143,0.6919096895578551,0.901595744680851,0.8771106941838649,0.6491336633663366,0.43,0.2176278563656148
mnli+qnli+qqp+sst2+record+hellaswag,0.3161764705882353,0.4397553516819572,0.7111913357400722,0.5877277085330777,0.4107142857142857,0.6260583254938852,0.8909574468085106,0.8958724202626641,0.6392326732673267,0.63,0.3928182807399347
mnli+qnli+qqp+sst2+record+imdb,0.3161764705882353,0.3281345565749236,0.6750902527075813,0.6184084372003835,0.375,0.7083725305738476,0.9148936170212766,0.9071294559099438,0.6328382838283828,0.53,0.3215451577801959
mnli+qnli+qqp+sst2+record+paws,0.3161764705882353,0.4984709480122324,0.6931407942238267,0.5589645254074784,0.39285714285714285,0.7196613358419567,0.8962765957446809,0.8827392120075047,0.6522277227722773,0.36,0.088139281828074
mnli+qnli+qqp+sst2+record+snli,0.3161764705882353,0.2981651376146789,0.6028880866425993,0.5704697986577181,0.8035714285714286,0.7502351834430856,0.8377659574468085,0.8348968105065666,0.6536716171617162,0.16,0.1501632208922742
mnli+qnli+qqp+sst2+record+winogrande,0.3161764705882353,0.43944954128440367,0.7184115523465704,0.5656759348034516,0.44642857142857145,0.6415804327375353,0.8962765957446809,0.8930581613508443,0.6396452145214522,0.55,0.2763873775843308
mnli+qnli+qqp+sst2+snli+anli_r1,0.3161764705882353,0.20091743119266056,0.5703971119133574,0.5800575263662512,0.8035714285714286,0.7982126058325494,0.8351063829787234,0.8348968105065666,0.6371699669966997,0.03,0.09956474428726877
mnli+qnli+qqp+sst2+snli+hellaswag,0.3161764705882353,0.2434250764525994,0.6209386281588448,0.5819750719079578,0.7857142857142857,0.7770460959548448,0.8324468085106383,0.8264540337711069,0.6468646864686468,0.12,0.25952121871599565
mnli+qnli+qqp+sst2+snli+imdb,0.3161764705882353,0.10122324159021406,0.6101083032490975,0.5973154362416108,0.8035714285714286,0.8029162746942615,0.8563829787234043,0.8611632270168855,0.5517739273927392,0.1,0.2219804134929271
mnli+qnli+qqp+sst2+snli+paws,0.3161764705882353,0.4706422018348624,0.631768953068592,0.5608820709491851,0.8035714285714286,0.8146754468485419,0.8377659574468085,0.8377110694183865,0.654496699669967,0.04,0.09793253536452666
mnli+qnli+qqp+sst2+snli+winogrande,0.3161764705882353,0.25015290519877675,0.6137184115523465,0.5532118887823586,0.8035714285714286,0.7812793979303857,0.8324468085106383,0.8264540337711069,0.6412953795379538,0.08,0.1926006528835691
mnli+qnli+record+anli_r1+hellaswag+winogrande,0.3284313725490196,0.590519877675841,0.6064981949458483,0.5541706615532119,0.7678571428571429,0.5658513640639699,0.8723404255319149,0.8367729831144465,0.616542904290429,0.65,0.6039173014145811
mnli+qnli+record+anli_r1+imdb+hellaswag,0.3333333333333333,0.5648318042813456,0.6101083032490975,0.6069031639501438,0.7142857142857143,0.5945437441204139,0.9042553191489362,0.8677298311444653,0.5742574257425742,0.64,0.6278563656147987
mnli+qnli+record+anli_r1+imdb+winogrande,0.3382352941176471,0.5525993883792049,0.6245487364620939,0.5781399808245445,0.7678571428571429,0.5945437441204139,0.901595744680851,0.8724202626641651,0.5773514851485149,0.64,0.5718171926006529
mnli+qnli+record+anli_r1+paws+hellaswag,0.3284313725490196,0.6042813455657492,0.6173285198555957,0.5589645254074784,0.7321428571428571,0.5691439322671684,0.8723404255319149,0.8367729831144465,0.7460808580858086,0.6,0.41077257889009794
mnli+qnli+record+anli_r1+paws+imdb,0.33088235294117646,0.5828746177370031,0.6245487364620939,0.5771812080536913,0.75,0.5945437441204139,0.8909574468085106,0.8658536585365854,0.6951320132013201,0.47,0.3400435255712731
mnli+qnli+record+anli_r1+paws+winogrande,0.32598039215686275,0.5954128440366973,0.6209386281588448,0.5282837967401726,0.75,0.5658513640639699,0.8723404255319149,0.8348968105065666,0.744430693069307,0.5,0.1985854189336235
mnli+qnli+record+imdb+hellaswag+winogrande,0.32598039215686275,0.5574923547400612,0.5415162454873647,0.5771812080536913,0.6071428571428571,0.5823142050799623,0.9042553191489362,0.8696060037523452,0.5521864686468647,0.66,0.6414581066376496
mnli+qnli+record+paws+hellaswag+winogrande,0.32107843137254904,0.6611620795107034,0.555956678700361,0.5282837967401726,0.6785714285714286,0.5362182502351834,0.8829787234042553,0.8236397748592871,0.7343234323432343,0.53,0.31229597388465724
mnli+qnli+record+paws+imdb+hellaswag,0.32598039215686275,0.5929663608562691,0.555956678700361,0.585810162991371,0.6071428571428571,0.5865475070555033,0.9069148936170213,0.8686679174484052,0.715552805280528,0.63,0.515233949945593
mnli+qnli+record+paws+imdb+winogrande,0.3284313725490196,0.5840978593272171,0.5306859205776173,0.5426653883029722,0.6785714285714286,0.5870178739416745,0.9042553191489362,0.873358348968105,0.7157590759075908,0.54,0.33514689880304677
mnli+qnli+record+snli+anli_r1+hellaswag,0.32107843137254904,0.5758409785932722,0.5270758122743683,0.5829338446788112,0.8214285714285714,0.5954844778927564,0.8058510638297872,0.7476547842401501,0.6175742574257426,0.57,0.2997823721436344
mnli+qnli+record+snli+anli_r1+imdb,0.33088235294117646,0.4666666666666667,0.5270758122743683,0.6097794822627037,0.8035714285714286,0.636406396989652,0.8563829787234043,0.8358348968105066,0.6342821782178217,0.5,0.23721436343852012
mnli+qnli+record+snli+anli_r1+paws,0.3235294117647059,0.5871559633027523,0.5270758122743683,0.5627996164908916,0.8035714285714286,0.6293508936970837,0.8271276595744681,0.6566604127579737,0.7215346534653465,0.29,0.041893362350380846
mnli+qnli+record+snli+anli_r1+winogrande,0.3235294117647059,0.57217125382263,0.5270758122743683,0.5455417066155321,0.8214285714285714,0.6006585136406397,0.8085106382978723,0.7542213883677298,0.6186056105610561,0.5,0.16702937976060936
mnli+qnli+record+snli+hellaswag+winogrande,0.32107843137254904,0.5850152905198777,0.5270758122743683,0.5541706615532119,0.8392857142857143,0.5564440263405456,0.7845744680851063,0.4652908067542214,0.6002475247524752,0.67,0.37431991294885747
mnli+qnli+record+snli+imdb+hellaswag,0.3235294117647059,0.5146788990825688,0.5270758122743683,0.6145733461169702,0.8035714285714286,0.6030103480714958,0.8537234042553191,0.8358348968105066,0.614480198019802,0.62,0.4439608269858542
mnli+qnli+record+snli+imdb+winogrande,0.3235294117647059,0.519571865443425,0.5270758122743683,0.5752636625119847,0.8214285714285714,0.6011288805268109,0.8537234042553191,0.8348968105065666,0.6245874587458746,0.56,0.2981501632208923
mnli+qnli+record+snli+paws+hellaswag,0.31862745098039214,0.5960244648318043,0.5270758122743683,0.5234899328859061,0.7857142857142857,0.5804327375352775,0.723404255319149,0.25422138836772984,0.7281353135313532,0.47,0.11806311207834602
mnli+qnli+record+snli+paws+imdb,0.32598039215686275,0.573394495412844,0.5270758122743683,0.5915627996164909,0.8214285714285714,0.6086547507055503,0.8590425531914894,0.8348968105065666,0.7062706270627063,0.43,0.09684439608269858
mnli+qnli+record+snli+paws+winogrande,0.3161764705882353,0.5926605504587156,0.5270758122743683,0.49856184084372,0.8392857142857143,0.5888993414863594,0.7340425531914894,0.2767354596622889,0.7242161716171617,0.43,0.04352557127312296
mnli+qnli+snli+anli_r1+hellaswag+winogrande,0.32107843137254904,0.5342507645259938,0.5270758122743683,0.5608820709491851,0.8214285714285714,0.625587958607714,0.8031914893617021,0.7514071294559099,0.6101485148514851,0.6,0.5228509249183896
mnli+qnli+snli+anli_r1+imdb+hellaswag,0.32598039215686275,0.41284403669724773,0.5270758122743683,0.6126558005752637,0.7857142857142857,0.6481655691439323,0.8590425531914894,0.8358348968105066,0.6262376237623762,0.53,0.5386289445048966
mnli+qnli+snli+anli_r1+imdb+winogrande,0.3235294117647059,0.41712538226299695,0.5270758122743683,0.5925215723873442,0.8214285714285714,0.6622765757290687,0.848404255319149,0.8348968105065666,0.6276815181518152,0.53,0.4499455930359086
mnli+qnli+snli+anli_r1+paws+hellaswag,0.32107843137254904,0.5871559633027523,0.5270758122743683,0.5675934803451582,0.7857142857142857,0.6566321730950141,0.8218085106382979,0.6669793621013134,0.7207095709570958,0.49,0.27094668117519044
mnli+qnli+snli+anli_r1+paws+imdb,0.3235294117647059,0.5584097859327217,0.5270758122743683,0.5953978906999041,0.8214285714285714,0.6984948259642522,0.8563829787234043,0.8358348968105066,0.6588283828382838,0.32,0.2252448313384113
mnli+qnli+snli+anli_r1+paws+winogrande,0.32107843137254904,0.5770642201834862,0.5270758122743683,0.5340364333652924,0.8214285714285714,0.6712135465663217,0.8085106382978723,0.6697936210131332,0.718440594059406,0.4,0.16213275299238303
mnli+qnli+snli+imdb+hellaswag+winogrande,0.31862745098039214,0.4669724770642202,0.5270758122743683,0.585810162991371,0.8214285714285714,0.6015992474129821,0.8563829787234043,0.8320825515947468,0.6091171617161716,0.65,0.6196953210010882
mnli+qnli+snli+paws+hellaswag+winogrande,0.3161764705882353,0.591743119266055,0.5270758122743683,0.5436241610738255,0.8214285714285714,0.6133584195672624,0.7340425531914894,0.325515947467167,0.726897689768977,0.63,0.35527747551686617
mnli+qnli+snli+paws+imdb+hellaswag,0.31862745098039214,0.5685015290519878,0.5270758122743683,0.6059443911792906,0.8035714285714286,0.6429915333960489,0.8670212765957447,0.8330206378986866,0.695957095709571,0.61,0.4689880304678999
mnli+qnli+snli+paws+imdb+winogrande,0.31862745098039214,0.563302752293578,0.5270758122743683,0.5685522531160115,0.8214285714285714,0.6523988711194731,0.8617021276595744,0.8330206378986866,0.6949257425742574,0.53,0.3133841131664853
mnli+qnli+sst2+anli_r1+hellaswag+winogrande,0.3333333333333333,0.5467889908256881,0.5956678700361011,0.5685522531160115,0.8035714285714286,0.5846660395108184,0.898936170212766,0.8761726078799249,0.5678630363036303,0.68,0.6300326441784548
mnli+qnli+sst2+anli_r1+imdb+hellaswag,0.34558823529411764,0.4834862385321101,0.5812274368231047,0.6193672099712368,0.7857142857142857,0.5973659454374413,0.9042553191489362,0.8939962476547842,0.5835396039603961,0.66,0.6327529923830251
mnli+qnli+sst2+anli_r1+imdb+winogrande,0.33578431372549017,0.46422018348623856,0.5992779783393501,0.5848513902205177,0.8035714285714286,0.5973659454374413,0.898936170212766,0.8939962476547842,0.5907590759075908,0.63,0.6186071817192601
mnli+qnli+sst2+anli_r1+paws+hellaswag,0.33088235294117646,0.5923547400611621,0.5992779783393501,0.5493767976989453,0.7857142857142857,0.5851364063969896,0.8909574468085106,0.873358348968105,0.6955445544554455,0.63,0.5826985854189336
mnli+qnli+sst2+anli_r1+paws+imdb,0.33578431372549017,0.5654434250764526,0.6064981949458483,0.5925215723873442,0.8035714285714286,0.6039510818438382,0.898936170212766,0.8939962476547842,0.6208745874587459,0.52,0.5408052230685527
mnli+qnli+sst2+anli_r1+paws+winogrande,0.3333333333333333,0.5865443425076453,0.6137184115523465,0.548418024928092,0.8035714285714286,0.5841956726246472,0.8936170212765957,0.8714821763602252,0.6941006600660066,0.55,0.48313384113166485
mnli+qnli+sst2+imdb+hellaswag+winogrande,0.3333333333333333,0.4837920489296636,0.5342960288808665,0.6069031639501438,0.75,0.5898400752587017,0.9175531914893617,0.9108818011257036,0.5686881188118812,0.7,0.6556039173014145
mnli+qnli+sst2+paws+hellaswag+winogrande,0.3284313725490196,0.5886850152905199,0.555956678700361,0.535953978906999,0.7678571428571429,0.5611476952022577,0.8962765957446809,0.8864915572232646,0.7136963696369637,0.62,0.545157780195865
mnli+qnli+sst2+paws+imdb+hellaswag,0.3284313725490196,0.5749235474006116,0.5379061371841155,0.5953978906999041,0.7321428571428571,0.5841956726246472,0.9122340425531915,0.9080675422138836,0.6324257425742574,0.64,0.6218715995647442
mnli+qnli+sst2+paws+imdb+winogrande,0.3480392156862745,0.5642201834862385,0.5451263537906137,0.5714285714285714,0.8214285714285714,0.5846660395108184,0.9148936170212766,0.9024390243902439,0.6423267326732673,0.59,0.5663764961915125
mnli+qnli+sst2+record+anli_r1+hellaswag,0.3333333333333333,0.5767584097859327,0.6137184115523465,0.5800575263662512,0.7321428571428571,0.5851364063969896,0.898936170212766,0.8846153846153846,0.5816831683168316,0.64,0.6126224156692056
mnli+qnli+sst2+record+anli_r1+imdb,0.3431372549019608,0.5021406727828747,0.6101083032490975,0.6069031639501438,0.7321428571428571,0.5983066792097836,0.9042553191489362,0.899624765478424,0.6031353135313532,0.59,0.5669205658324266
mnli+qnli+sst2+record+anli_r1+paws,0.3382352941176471,0.5951070336391437,0.628158844765343,0.5599232981783318,0.75,0.5860771401693321,0.8936170212765957,0.8761726078799249,0.7143151815181518,0.49,0.29651795429815014
mnli+qnli+sst2+record+anli_r1+winogrande,0.3382352941176471,0.5626911314984709,0.6245487364620939,0.5618408437200384,0.7857142857142857,0.5851364063969896,0.8936170212765957,0.8780487804878049,0.5886963696369637,0.63,0.5516866158868335
mnli+qnli+sst2+record+hellaswag+winogrande,0.3382352941176471,0.5767584097859327,0.5631768953068592,0.5378715244487057,0.6428571428571429,0.5710253998118533,0.9069148936170213,0.8911819887429644,0.5606435643564357,0.65,0.6218715995647442
